building_type,zone,year,n_floor,total_floor,area,kchn_area,ceiling,toilet,parking,rough_finish,num_room,price
монолитный,"
Астана, Есильский р-н
показать на карте
",2011,6,14,55,0,2.7м,0,1,0,2,22500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2007,2,9,50,0,2.7м,0,1,0,2,18350000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2002,5,5,79,0,-,0,0,0,3,25500000
-,"
Астана, Есильский р-н
показать на карте
",2023,3,6,13,25 м²,3.3м,0,1,1,3,80000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,-,-,39,0,3м,0,1,0,1,16900000
панельный,"
Астана, Алматы р-н
показать на карте
",1977,4,5,63,12 м²,2.7м,0,0,0,3,25000000
панельный,"
Астана, Алматы р-н
показать на карте
",1986,2,5,36,0,-,0,0,0,1,16400000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1985,2,5,64,9 м²,-,0,0,0,3,25000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2011,-,-,33,0,2.7м,0,1,0,1,18000000
-,"
Астана, Есильский р-н
показать на карте
",2020,-,-,31,0,-,0,0,0,1,17000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,6,9,35,9.8 м²,3м,0,0,1,1,22000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1984,5,5,52,0,-,0,0,0,1,18000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,7,72,10 м²,2.8м,0,0,0,3,35000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,2,3,47,12 м²,2.7м,0,1,1,2,14000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1980,3,5,18,0,2.7м,0,0,0,1,5500000
кирпичный,"
Астана
показать на карте
",2019,2,9,10,0,-,0,0,0,4,59000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,8,9,24,0,3м,0,1,0,5,115000000
-,"
Астана, Есильский р-н
показать на карте
",2016,-,-,89,12 м²,-,0,0,0,3,35000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,4,10,13,14 м²,-,0,0,0,5,95000000
панельный,"
Астана, Есильский р-н
показать на карте
",2013,7,9,60,10.9 м²,3м,0,0,0,1,37900000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,3,14,49,13.58 м²,-,0,1,1,1,19800000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,3,5,80,12 м²,-,0,0,0,3,34000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,-,-,56,9.7 м²,-,0,0,0,2,26350000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1993,5,5,72,0,-,0,0,0,3,23200000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,4,10,68,10.6 м²,3м,0,0,0,2,40000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2014,1,9,58,12 м²,2м,0,1,0,2,25500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,9,42,0,3м,0,1,0,1,25500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2017,-,-,72,9.6 м²,-,0,0,0,3,33000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,6,12,55,0,2.7м,0,0,0,2,23500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,50,0,-,0,0,0,2,22000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,3,12,87,16 м²,3м,1,1,0,3,61000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,8,9,60,0,2.7м,0,1,0,2,27500000
монолитный,"
Астана
показать на карте
",2010,2,17,35,0,2.7м,0,1,0,1,14500000
-,"
Астана, Есильский р-н
показать на карте
",2022,6,15,62,0,-,0,0,0,2,32500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,58,0,-,0,0,0,2,18400000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,2,11,38,12 м²,-,0,0,0,1,20000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,1,10,61,0,3м,0,1,1,2,41000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,7,12,39,0,3м,0,1,1,1,14000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2011,1,14,57,11 м²,2.7м,0,0,0,2,24000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2006,5,10,10,14 м²,2.7м,0,1,0,3,45000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,63,0,-,0,0,0,2,28800000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2017,6,18,46,0,2.7м,0,1,0,2,22500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,-,-,16,0,3м,0,1,0,4,160000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,9,9,72,0,3м,1,1,1,3,35000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,9,16,34,0,2.7м,0,1,0,1,20000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,7,8,22,0,3м,1,1,0,5,135000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,4,7,42,0,3м,0,1,0,1,28200000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2012,2,13,35,10.7 м²,2м,0,0,0,1,17500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2001,9,9,14,12.6 м²,3м,0,0,0,4,60000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,3,9,76,14 м²,3м,0,1,0,2,35000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,7,9,40,0,-,0,0,1,1,15000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2016,6,6,58,0,2.7м,0,0,0,2,21000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2011,8,9,34,0,-,0,0,0,1,15800000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2008,3,10,72,6 м²,2.7м,0,0,0,3,35000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,7,9,38,14 м²,.75м,0,1,0,1,16000000
панельный,"
Астана, р-н Байконур
показать на карте
",1988,5,5,29,5.7 м²,-,0,0,0,1,14000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,6,6,70,10.6 м²,3м,0,1,0,2,44500000
кирпичный,"
Астана
показать на карте
",2019,4,10,36,9.5 м²,3м,0,1,0,1,22500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,7,7,47,0,2.8м,0,1,0,2,18000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,2,5,21,0,-,0,0,0,1,8000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,7,12,84,13 м²,3м,0,1,0,3,49500000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2010,-,-,16,0,3м,0,1,0,4,85000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,6,9,60,0,2.6м,0,1,0,2,32500000
монолитный,"
Астана
показать на карте
",2023,6,9,54,0,3м,0,1,1,2,29400000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,8,10,75,10 м²,2.8м,0,0,0,3,35000000
-,"
Астана
показать на карте
",2023,9,12,37,0,-,0,0,0,1,18000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,5,12,43,0,-,0,0,0,2,27400000
монолитный,"
Астана, Есильский р-н
показать на карте
",2006,6,10,10,0,3м,1,1,0,3,39990000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2016,8,9,60,12 м²,-,0,1,0,2,26000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,42,11 м²,3м,0,1,0,1,23200000
-,"
Астана, Есильский р-н
показать на карте
",2018,9,10,98,0,-,0,1,0,3,74000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2006,4,4,29,0,-,0,0,0,1,7900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,4,4,30,0,2.7м,0,0,0,1,9500000
-,"
Астана
показать на карте
",2022,8,9,40,10.5 м²,-,0,0,1,1,25000000
кирпичный,"
Астана
показать на карте
",2021,7,9,40,0,-,0,0,0,1,24500000
панельный,"
Астана, р-н Байконур
показать на карте
",1984,4,5,35,0,-,0,0,0,1,14000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,5,7,58,0,-,0,0,0,2,28500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2010,2,8,75,0,3м,0,1,0,3,34500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2014,7,8,10,0,3.3м,1,1,0,3,93000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2017,7,12,49,15.3 м²,3м,0,1,0,1,24000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,5,11,10,0,-,0,0,0,3,85100000
-,"
Астана, Сарыарка р-н
показать на карте
",1975,2,5,50,10 м²,2.8м,0,0,0,2,18500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2009,7,9,54,0,2.7м,0,0,0,2,19900000
панельный,"
Астана, Алматы р-н
показать на карте
",1987,2,5,61,0,-,0,0,0,3,24800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2024,-,-,12,15.2 м²,3м,0,1,1,4,58830105
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,91,13.91 м²,3м,0,1,1,3,42420816
монолитный,"
Астана, Алматы р-н
показать на карте
",2014,1,8,11,18.2 м²,3.3м,1,1,0,3,75000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,8,9,13,18 м²,-,0,1,1,4,69000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,9,18,62,0,3.2м,0,1,0,3,38900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,7,12,0,-,0,0,0,3,61000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,4,9,63,12 м²,2.7м,0,0,0,2,28000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,7,10,35,0,-,0,0,0,1,19500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2007,8,10,63,8.6 м²,2.7м,0,0,0,3,30000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,7,8,76,0,3м,0,1,1,2,36000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2010,-,-,10,0,3.1м,0,1,0,2,42000000
-,"
Астана, Сарыарка р-н
показать на карте
",1974,2,9,31,0,-,0,0,0,1,14000000
панельный,"
Астана, Есильский р-н
показать на карте
",2016,-,-,13,18 м²,3м,0,1,0,3,55000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,5,8,42,0,2.7м,0,1,0,1,33000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,7,9,10,13 м²,-,0,0,0,4,68000000
-,"
Астана, Есильский р-н
показать на карте
",2017,5,8,47,0,3м,0,1,0,1,35000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2004,5,6,16,30 м²,2.8м,0,0,0,5,55000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2007,7,16,96,0,-,1,0,0,3,32500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,3,8,12,17 м²,3м,1,1,0,3,125000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2009,-,-,68,0,2.7м,0,1,0,2,27000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,49,9.14 м²,-,0,0,0,2,19300000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,67,0,2.7м,0,1,0,2,35000000
-,"
Астана, Алматы р-н
показать на карте
",2009,1,9,56,0,-,0,0,0,2,24400000
монолитный,"
Астана
показать на карте
",2012,9,16,62,0,-,0,0,0,2,23400000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",1998,3,5,59,7.69 м²,-,0,0,0,3,27000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,9,9,10,14.1 м²,2.8м,0,0,0,3,45000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,6,7,41,0,2.8м,0,1,0,1,12500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1991,4,5,48,8 м²,2.5м,0,0,0,2,21000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2011,-,-,85,0,-,0,0,0,3,30500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,3,6,78,0,-,0,0,0,3,33000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1975,3,5,34,0,-,0,0,0,1,13800000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2004,2,4,17,0,3м,1,1,0,4,70000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,99,0,-,0,1,0,4,70000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2007,-,-,63,0,3м,0,0,0,3,24300000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,2,10,39,0,-,0,0,0,1,15500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,5,20,11,0,2.8м,0,1,0,4,82000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,3,14,40,9 м²,-,0,0,0,1,22000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,2,10,31,0,2.7м,0,1,0,1,15000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,8,12,52,0,3м,0,1,0,2,35500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,5,13,60,11 м²,2.9м,0,1,0,2,29590000
монолитный,"
Астана, р-н Байконур
показать на карте
",2008,5,22,45,0,2.8м,0,0,0,1,23000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,5,13,24,0,2.7м,0,1,0,1,15500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2020,9,9,39,0,-,0,0,0,1,13500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2004,7,9,43,0,2м,0,0,0,1,23000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2012,9,16,63,0,2.7м,0,1,0,2,23400000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,7,13,47,0,3м,0,0,0,2,25000000
панельный,"
Астана, Сарыарка р-н
показать на карте
",1973,2,5,44,7.3 м²,-,0,0,0,2,16000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,7,8,50,13 м²,-,0,1,0,2,23000000
-,"
Астана, Есильский р-н
показать на карте
",2019,4,9,39,0,2.7м,0,0,0,1,17200000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,6,13,50,13.8 м²,2.7м,0,0,0,1,20000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1978,3,4,49,0,-,0,0,0,2,21000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,6,9,42,0,.85м,0,1,0,1,14000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2012,9,16,62,0,-,0,0,0,2,23400000
монолитный,"
Астана
показать на карте
",2022,7,8,13,25 м²,3.3м,0,1,0,3,128000000
панельный,"
Астана, Алматы р-н
показать на карте
",1987,3,5,62,8.1 м²,2.6м,0,0,0,3,30000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,8,9,13,18 м²,2.8м,1,1,0,3,60000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,8,17,41,11.1 м²,3м,0,1,1,1,21400000
кирпичный,"
Астана
показать на карте
",2022,8,9,63,9.6 м²,2.7м,0,1,1,2,20000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,6,9,34,0,3м,0,1,1,1,18700000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,1,12,58,0,2.7м,0,0,1,2,25000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2007,6,10,78,0,2.7м,0,1,0,3,34500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1984,5,6,43,0,-,0,0,0,2,16000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2021,7,9,38,0,3м,0,1,1,1,19000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2002,1,6,50,0,-,0,0,0,2,18000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,9,9,50,12 м²,2.7м,0,1,0,2,19999999
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,-,-,70,0,2.7м,0,1,0,2,31500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,1,12,58,0,-,0,0,1,2,25000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2007,9,9,90,0,2.7м,1,1,0,3,32000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,3,10,10,0,3м,1,1,0,3,95000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,42,11 м²,3м,0,0,1,1,19500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2017,6,9,55,0,-,0,0,0,2,36500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2007,8,10,63,8.6 м²,2.7м,0,0,0,3,30000000
панельный,"
Астана, Есильский р-н
показать на карте
",2021,8,12,45,6.1 м²,2.7м,0,0,0,2,25000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",1997,6,16,90,0,-,0,0,0,3,36000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2012,8,13,52,0,-,0,0,0,2,23500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,2,5,36,0,-,0,0,0,1,16000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,9,9,60,0,-,0,0,0,2,24000000
монолитный,"
Астана
показать на карте
",2019,1,9,42,0,-,0,0,1,1,12500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2011,5,10,32,12 м²,2.7м,0,0,0,1,16500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,2,9,59,12.59 м²,-,0,1,0,2,39000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,6,9,57,0,2.7м,0,1,0,2,24000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,3,5,87,0,-,0,0,0,3,35000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,4,12,42,0,-,0,1,1,1,15500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2010,5,12,12,0,3м,1,1,0,3,73000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,40,0,3м,0,0,1,1,21500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,5,9,60,0,3м,0,1,0,2,29300000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2021,6,9,36,0,-,0,0,0,1,16000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,5,10,10,0,-,0,1,0,3,49500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,8,10,41,11 м²,2.7м,0,1,0,1,18500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,5,6,10,0,3.3м,1,1,0,3,35000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2014,3,10,11,18.5 м²,2.8м,1,0,0,3,51000000
монолитный,"
Астана
показать на карте
",2017,3,8,40,9 м²,-,0,0,0,1,22000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2008,3,9,43,0,2.8м,0,1,0,1,23500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2001,4,5,11,0,2.7м,0,0,0,3,54000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2020,1,9,52,0,-,0,0,0,1,24000000
кирпичный,"
Астана
показать на карте
",2016,-,-,10,0,-,0,0,0,3,82000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,4,10,39,10 м²,-,0,1,0,1,20500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2014,-,-,30,0,3м,0,0,0,1,11400000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,42,10.98 м²,3м,0,1,0,1,18300000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,2,10,31,0,2.7м,0,1,0,1,15000000
кирпичный,"
Астана
показать на карте
",2022,3,9,37,9.3 м²,3м,0,1,0,1,16500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2009,5,9,14,0,3м,0,1,0,4,93000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,6,14,94,0,3м,1,1,1,3,55000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,3,9,10,0,2.7м,0,1,0,3,49000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,6,9,77,0,2.8м,1,0,0,3,38000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,5,16,74,11.3 м²,2.7м,0,0,0,3,39300000
панельный,"
Астана, р-н Байконур
показать на карте
",1984,4,5,35,0,-,0,0,0,1,14000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2011,-,-,90,0,-,0,1,0,2,39000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,6,9,37,10 м²,3м,0,0,0,1,25000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,5,5,66,0,-,0,0,0,2,23000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,-,-,45,0,2.9м,0,1,0,1,16000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1987,4,4,35,0,-,0,0,0,1,10000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,15,69,0,3м,0,1,0,2,27500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,17,0,3м,0,0,0,4,155000000
монолитный,"
Астана
показать на карте
",2015,-,-,60,0,-,0,0,0,2,27000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,-,-,80,0,3м,0,1,0,3,39900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,2,7,80,0,2.7м,0,0,0,3,41600000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2019,2,10,80,0,3м,0,0,0,3,43500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2014,7,9,80,10.5 м²,2.7м,1,0,0,3,50000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2008,5,12,44,0,-,0,1,0,1,21500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,7,16,70,0,2.7м,0,1,0,2,31000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,10,0,-,0,0,0,3,75000000
монолитный,"
Астана
показать на карте
",2023,3,12,10,0,-,0,0,0,3,54799920
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,-,-,21,0,2.7м,0,1,0,1,12400000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,5,9,39,0,2.7м,0,1,0,1,14300000
панельный,"
Астана, Алматы р-н
показать на карте
",1983,5,5,50,7.6 м²,2.7м,0,0,0,2,19500000
панельный,"
Астана, Сарыарка р-н
показать на карте
",1980,-,-,62,7 м²,2.7м,0,0,0,3,21500000
кирпичный,"
Астана
показать на карте
",2013,3,14,98,0,2.7м,0,0,0,3,33500000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2022,8,14,47,8.2 м²,-,0,0,1,2,20000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2018,3,14,36,9 м²,2.7м,0,1,0,1,15000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,-,-,12,15 м²,3м,0,1,0,3,67000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2010,-,-,60,12 м²,-,0,0,0,2,29000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2019,9,10,30,4 м²,-,0,0,0,1,15000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,8,8,25,0,2.7м,1,1,0,9,185000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2018,9,9,43,0,2.7м,0,0,0,1,12990000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,9,66,10 м²,-,0,0,1,2,33500000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1986,5,5,50,10 м²,3м,0,0,0,2,20000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,9,12,38,10 м²,-,0,0,1,1,15900000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,5,6,53,0,-,0,0,0,2,21500000
-,"
Астана
показать на карте
",2018,-,-,36,0,-,0,0,0,1,24000000
монолитный,"
Астана
показать на карте
",2023,-,-,67,14 м²,3м,0,1,0,2,47000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",1999,8,16,90,0,-,0,0,0,3,42000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,3,5,14,16 м²,-,0,1,0,4,105000000
кирпичный,"
Астана
показать на карте
",2018,-,-,44,0,2.7м,0,0,1,1,12500000
панельный,"
Астана, Алматы р-н
показать на карте
",1990,4,5,10,0,-,0,0,0,4,33500000
кирпичный,"
Астана
показать на карте
",2018,-,-,11,0,2.7м,0,0,1,3,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2019,4,7,15,0,3м,1,1,0,5,158999990
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,3,5,14,16 м²,-,0,1,0,4,107000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,4,5,25,0,3м,0,1,0,5,235000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2012,3,9,61,12 м²,2.7м,0,0,0,2,24000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2019,6,9,86,0,3м,0,1,0,3,49300000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,3,8,40,0,2.8м,0,0,0,1,18999990
монолитный,"
Астана, Алматы р-н
показать на карте
",2013,2,18,45,0,2.8м,0,0,0,1,17600000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,3,9,87,0,3м,1,1,1,3,40000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,-,-,35,9.6 м²,2.8м,0,1,1,1,17500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,9,13,44,14 м²,2.7м,0,0,0,1,18500000
монолитный,"
Астана, р-н Байконур
показать на карте
",2016,-,-,90,14 м²,-,0,0,0,3,45500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,5,10,58,0,-,0,0,0,2,32000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2005,1,5,85,0,-,0,0,0,3,45000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,1,12,60,9 м²,2.7м,0,1,0,2,25000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,2,9,98,10.5 м²,3м,0,1,0,3,65000000
кирпичный,"
Астана
показать на карте
",2016,7,9,70,0,-,0,1,0,3,29990000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2009,-,-,53,9 м²,2.8м,0,0,0,2,28000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2005,2,9,16,20 м²,3м,0,1,0,4,147000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,7,8,41,0,.75м,0,1,0,1,22500000
-,"
Астана, Алматы р-н
показать на карте
",2017,-,-,65,0,-,0,0,0,2,33000000
панельный,"
Астана, Сарыарка р-н
показать на карте
",1976,3,5,34,0,2.5м,0,0,0,1,15000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,6,9,55,10 м²,-,0,0,0,2,26999900
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,10,16 м²,-,0,0,0,3,75000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,4,10,73,13.4 м²,3м,0,1,0,2,48000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,5,9,92,10 м²,-,1,1,0,5,43500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,3,5,35,0,2.7м,0,1,0,1,12500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,1,6,60,0,2.7м,0,1,0,3,25000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,2,9,43,0,3м,0,1,0,1,23800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2008,2,14,81,13.6 м²,3м,1,1,0,3,45000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2012,7,10,52,10 м²,-,0,0,0,2,22000000
